"","iso","year","liquids.sequestration","solids","liquids","gas","cement","gas.flaring","liquids.shipping"
"6639","sle",1986,11.72,0,184,0,0,0,78
"6640","sle",1987,12.56,0,136,0,0,0,71
"6641","sle",1988,13.4,0,125,0,0,0,75
"6642","sle",1989,13.4,0,102,0,0,0,75
"6643","sle",1990,12.56,0,106,0,0,0,78
"6644","sle",1991,13.4,0,128,0,0,0,81
"6645","sle",1992,5.02,0,59,0,0,0,15
"6646","sle",1993,5.02,0,59,0,0,0,16
"6647","sle",1994,5.02,0,64,0,14,0,15
"6648","sle",1995,5.02,0,64,0,14,0,16
"6649","sle",1996,5.02,0,65,0,22,0,17
"6650","sle",1997,5.02,0,68,0,22,0,17
"6651","sle",1998,5.02,0,69,0,14,0,17
"6652","sle",1999,5.86,0,74,0,6,0,17
"6653","sle",2000,1.67,0,106,0,10,0,3
"6654","sle",2001,1.67,0,634,0,15,0,0
"6655","sle",2002,0.84,4,1109,0,20,0,0
"6656","sle",2003,432.86,0,5416,0,23,0,0
"6657","sle",2004,4.19,0,1117,0,24,0,9
"6658","sle",2005,3.35,0,183,0,23,0,0
"6659","sle",2006,5.86,0,411,0,32,0,10
"6660","sle",2007,10.88,0,2732,0,32,0,3435
"6661","sle",2008,0.84,0,206,0,35,0,2
"6662","sle",2009,3.35,0,352,0,34,0,15
"6663","slv",1971,0,0,387,0,25,0,2
"6664","slv",1972,0,0,428,0,30,0,2
"6665","slv",1973,0,0,504,0,33,0,2
"6666","slv",1974,0,0,498,0,40,0,2
"6667","slv",1975,0,0,530,0,45,0,14
"6668","slv",1976,15.91,0,559,0,44,0,31
"6669","slv",1977,16.75,0,573,0,51,0,49
"6670","slv",1978,17.58,0,590,0,62,0,32
"6671","slv",1979,17.58,0,572,0,80,0,30
"6672","slv",1980,8.37,0,511,0,71,0,51
"6673","slv",1981,10.05,0,438,0,62,0,41
"6674","slv",1982,10.05,0,425,0,57,0,37
"6675","slv",1983,10.05,0,460,0,59,0,46
"6676","slv",1984,3.35,0,384,0,54,0,51
"6677","slv",1985,10.88,0,481,0,61,0,0
"6678","slv",1986,10.88,0,483,0,60,0,0
"6679","slv",1987,7.54,0,585,0,83,0,0
"6680","slv",1988,7.54,0,589,0,85,0,0
"6681","slv",1989,8.37,0,620,0,86,0,0
"6682","slv",1990,11.72,0,627,0,87,0,0
"6683","slv",1991,10.88,0,789,0,92,0,0
"6684","slv",1992,10.05,0,878,0,57,0,0
"6685","slv",1993,13.4,0,944,0,117,0,0
"6686","slv",1994,15.07,0,1092,0,116,0,0
"6687","slv",1995,22.61,0,1319,0,121,0,0
"6688","slv",1996,0,0,1206,0,129,0,0
"6689","slv",1997,0,0,1432,0,139,0,0
"6690","slv",1998,26.79,1,1439,0,145,0,51
"6691","slv",1999,27.63,1,1413,0,140,0,56
"6692","slv",2000,23.44,1,1421,0,145,0,59
"6693","slv",2001,24.28,1,1462,0,160,0,60
"6694","slv",2002,21.77,1,1466,0,180,0,55
"6695","slv",2003,20.09,1,1597,0,189,0,58
"6696","slv",2004,20.09,1,1563,0,172,0,62
"6697","slv",2005,20.93,1,1605,0,154,0,65
"6698","slv",2006,17.58,1,1688,0,178,0,62
"6699","slv",2007,21.77,0,1712,0,177,0,97
"6700","slv",2008,25.95,0,1601,0,177,0,95
"6701","slv",2009,18.42,0,1541,0,177,0,89
"6702","som",1971,1.67,0,51,0,0,0,7
"6703","som",1972,1.67,0,64,0,0,0,5
"6704","som",1973,1.67,0,72,0,0,0,5
"6705","som",1974,1.67,0,90,0,0,0,9
"6706","som",1975,1.67,0,137,0,0,0,9
"6707","som",1976,1.67,0,131,0,0,0,16
"6708","som",1977,1.67,0,218,0,0,0,46
"6709","som",1978,2.51,0,152,0,0,0,44
"6710","som",1979,2.51,0,133,0,0,0,28
"6711","som",1980,2.51,0,222,0,0,0,42
"6712","som",1981,2.51,0,75,0,0,0,29
"6713","som",1982,2.51,0,196,0,0,0,35
"6714","som",1983,2.51,0,255,0,0,0,34
"6715","som",1984,2.51,0,195,0,0,0,34
"6716","som",1985,1.67,0,234,0,0,0,35
"6717","som",1986,2.51,0,252,0,0,0,39
"6718","som",1987,0,0,271,0,0,0,34
"6719","som",1988,0,0,268,0,7,0,37
"6720","som",1989,0,0,254,0,7,0,37
"6721","som",1990,0,0,0,0,5,0,0
"6722","som",1991,0,0,0,0,1,0,0
"6723","som",1992,0,0,0,0,3,0,0
"6724","som",1993,0,0,0,0,3,0,0
"6725","som",1994,0,0,0,0,3,0,0
"6726","som",1995,0,0,0,0,3,0,0
"6727","som",2000,0,0,141,0,0,0,68
"6728","som",2001,0,0,137,0,0,0,65
"6729","som",2002,0,0,156,0,0,0,62
"6730","som",2003,0,0,157,0,0,0,60
"6731","som",2004,0,0,157,0,0,0,60
"6732","som",2005,0,0,158,0,0,0,61
"6733","som",2006,0,0,157,0,0,0,61
"6734","som",2007,0,0,165,0,0,0,59
"6735","som",2008,0,0,166,0,0,0,58
"6736","som",2009,0,0,162,0,0,0,55
"6737","spm",1971,0,3,10,0,0,0,36
"6738","spm",1972,0,1,18,0,0,0,37
"6739","spm",1973,0,1,10,0,0,0,57
"6740","spm",1974,0,1,11,0,0,0,43
"6741","spm",1975,0,1,8,0,0,0,38
"6742","spm",1976,0,1,13,0,0,0,47
"6743","spm",1977,0,0,10,0,0,0,30
"6744","spm",1978,0,0,9,0,0,0,29
"6745","spm",1979,0,0,10,0,0,0,27
"6746","spm",1980,0,0,10,0,0,0,19
"6747","spm",1981,0,0,11,0,0,0,26
"6748","spm",1982,0,0,11,0,0,0,27
"6749","spm",1983,0,0,9,0,0,0,21
"6750","spm",1984,0,0,10,0,0,0,21
"6751","spm",1985,0,0,9,0,0,0,21
"6752","spm",1986,0,0,13,0,0,0,22
"6753","spm",1987,0,0,14,0,0,0,26
"6754","spm",1988,0,0,18,0,0,0,41
"6755","spm",1989,0,0,28,0,0,0,46
"6756","spm",1990,0,0,25,0,0,0,45
"6757","spm",1991,0,0,28,0,0,0,38
"6758","spm",1992,0.84,0,26,0,0,0,36
"6759","spm",1993,0.84,0,20,0,0,0,14
"6760","spm",1994,0.84,0,19,0,0,0,15
"6761","spm",1995,0.84,0,19,0,0,0,3
"6762","spm",1996,0.84,0,19,0,0,0,3
"6763","spm",1997,0,0,13,0,0,0,3
"6764","spm",1998,0,0,15,0,0,0,3
"6765","spm",1999,0,0,15,0,0,0,3
"6766","spm",2000,0,0,15,0,0,0,3
"6767","spm",2001,0,0,15,0,0,0,3
"6768","spm",2002,0,0,16,0,0,0,4
"6769","spm",2003,0,0,18,0,0,0,5
"6770","spm",2004,0,0,17,0,0,0,5
"6771","spm",2005,0,0,18,0,0,0,5
"6772","spm",2006,0,0,18,0,0,0,5
"6773","spm",2007,0,0,18,0,0,0,5
"6774","spm",2008,0,0,18,0,0,0,5
"6775","spm",2009,0,0,18,0,0,0,5
"6776","stp",1971,0,0,3,0,0,0,0
"6777","stp",1972,0,0,3,0,0,0,0
"6778","stp",1973,0,0,4,0,0,0,0
"6779","stp",1974,0,0,5,0,0,0,0
"6780","stp",1975,0,0,5,0,0,0,0
"6781","stp",1976,0,0,8,0,0,0,0
"6782","stp",1977,0,0,8,0,0,0,0
"6783","stp",1978,0,0,9,0,0,0,0
"6784","stp",1979,0,0,9,0,0,0,0
"6785","stp",1980,0,0,11,0,0,0,0
"6786","stp",1981,0,0,12,0,0,0,0
"6787","stp",1982,0,0,13,0,0,0,0
"6788","stp",1983,0,0,15,0,0,0,0
"6789","stp",1984,0,0,14,0,0,0,0
"6790","stp",1985,0,0,15,0,0,0,0
"6791","stp",1986,0,0,16,0,0,0,0
"6792","stp",1987,0,0,16,0,0,0,0
"6793","stp",1988,0,0,18,0,0,0,0
"6794","stp",1989,0,0,18,0,0,0,0
"6795","stp",1990,0,0,18,0,0,0,0
"6796","stp",1991,0,0,19,0,0,0,0
"6797","stp",1992,0,0,20,0,0,0,0
"6798","stp",1993,0,0,20,0,0,0,0
"6799","stp",1994,0,0,20,0,0,0,0
"6800","stp",1995,0,0,21,0,0,0,0
"6801","stp",1996,0,0,21,0,0,0,0
"6802","stp",1997,0,0,21,0,0,0,0
"6803","stp",1998,0,0,22,0,0,0,0
"6804","stp",1999,0,0,24,0,0,0,0
"6805","stp",2000,0,0,24,0,0,0,0
"6806","stp",2001,0,0,25,0,0,0,0
"6807","stp",2002,0,0,29,0,0,0,0
"6808","stp",2003,0,0,30,0,0,0,0
"6809","stp",2004,0,0,31,0,0,0,0
"6810","stp",2005,0,0,35,0,0,0,0
"6811","stp",2006,0,0,35,0,0,0,0
"6812","stp",2007,0,0,35,0,0,0,0
"6813","stp",2008,0,0,35,0,0,0,0
"6814","stp",2009,0,0,35,0,0,0,0
"6815","sur",1971,0,23,438,0,7,0,0
"6816","sur",1972,0,23,445,0,8,0,0
"6817","sur",1973,0,25,542,0,8,0,0
"6818","sur",1974,0,26,405,0,6,0,0
"6819","sur",1975,0,24,523,0,4,0,0
"6820","sur",1976,8.37,22,516,0,7,0,0
"6821","sur",1977,6.7,22,490,0,6,0,4
"6822","sur",1978,6.7,21,624,0,8,0,6
"6823","sur",1979,7.54,21,597,0,8,0,7
"6824","sur",1980,7.54,19,620,0,9,0,6
"6825","sur",1981,7.54,15,528,0,10,0,6
"6826","sur",1982,8.37,12,489,0,10,0,6
"6827","sur",1983,8.37,12,353,0,10,0,6
"6828","sur",1984,6.7,8,409,0,7,0,5
"6829","sur",1985,15.91,0,429,0,7,0,5
"6830","sur",1986,6.7,0,473,0,7,0,5
"6831","sur",1987,10.88,0,473,0,7,0,0
"6832","sur",1988,5.02,0,505,0,7,0,0
"6833","sur",1989,5.86,0,499,0,7,0,0
"6834","sur",1990,5.86,0,487,0,7,0,0
"6835","sur",1991,7.54,0,566,0,7,0,0
"6836","sur",1992,7.54,0,569,0,7,0,0
"6837","sur",1993,0,0,581,0,7,0,0
"6838","sur",1994,0,0,582,0,8,0,0
"6839","sur",1995,0,0,587,0,8,0,0
"6840","sur",1996,0,0,573,0,8,0,0
"6841","sur",1997,0,0,576,0,8,0,0
"6842","sur",1998,0,0,582,0,8,0,0
"6843","sur",1999,6.7,0,579,0,8,0,0
"6844","sur",2000,5.86,0,572,0,8,0,0
"6845","sur",2001,5.86,0,609,0,9,0,0
"6846","sur",2002,5.86,0,605,0,9,0,0
"6847","sur",2003,5.86,0,602,0,9,0,0
"6848","sur",2004,5.86,0,616,0,9,0,0
"6849","sur",2005,5.86,0,641,0,9,0,0
"6850","sur",2006,5.86,0,659,0,9,0,0
"6851","sur",2007,5.86,0,659,0,9,0,0
"6852","sur",2008,5.86,0,659,0,9,0,0
"6853","sur",2009,5.86,0,665,0,9,0,0
"6854","svk",1992,925.16,6280,2775,3052,340,0,0
"6855","svk",1993,334.9,5594,2130,3110,340,0,0
"6856","svk",1994,293.87,5192,2487,2959,367,0,22
"6857","svk",1995,354.16,5698,2600,3172,395,0,33
"6858","svk",1996,544.21,5554,2300,3434,381,0,32
"6859","svk",1997,603.66,5299,2240,3485,426,0,30
"6860","svk",1998,524.12,4934,2673,3541,640,0,25
"6861","svk",1999,1160.43,4790,1855,3584,642,0,17
"6862","svk",2000,1328.72,4447,1493,3608,414,0,22
"6863","svk",2001,551.75,4627,1826,3853,425,2,26
"6864","svk",2002,627.1,4475,2133,3665,427,4,38
"6865","svk",2003,577.7,4810,1988,3541,428,4,28
"6866","svk",2004,603.66,4720,1981,3434,429,3,22
"6867","svk",2005,619.57,4405,2127,3675,476,1,32
"6868","svk",2006,637.15,4695,2070,3359,489,3,33
"6869","svk",2007,686.55,4157,2131,3179,506,8,41
"6870","svk",2008,685.71,4205,2239,3227,565,6,52
"6871","svk",2009,660.59,4051,2012,2763,409,7,38
"6872","svn",1971,0.832122880314573,1521.20287435581,1270.80584425365,76.6773162939297,102.606145251397,0,0
"6873","svn",1972,0.723679036618334,1417.88604195398,1138.4627202892,94.711821086262,119.04748603352,0,0
"6874","svn",1973,17.9420555419022,1418.23706176962,1850.2699201687,101.704792332268,131.987430167598,0,0
"6875","svn",1974,23.2955522241337,1449.47782536111,1796.2801626751,110.78338658147,137.620111731844,0,0
"6876","svn",1975,24.3808547554682,1559.23002104958,1799.20379575237,111.887539936102,146.29748603352,0,0
"6877","svn",1976,28.3595772917179,1553.73071060463,1936.61455038409,118.144408945687,157.715083798883,0,0
"6878","svn",1977,40.5139287294175,1454.27509617478,1938.75854797409,129.431309904153,165.783519553073,0,0
"6879","svn",1978,0,1500.72671844378,2380.81186925742,144.398722044728,180.093575418994,0,0
"6880","svn",1979,0,1572.80278725412,2674.73444795903,172.247923322684,188.009776536313,0,0
"6881","svn",1980,0,1521.0858677506,2576.89019430637,217.886261980831,192.881284916201,0,0
"6882","svn",1981,40.9118441877611,2099.33251070625,2058.23768639855,247.57571884984,202.472067039106,0,0
"6883","svn",1982,32.7366473334972,1789.38201350076,2043.22970326856,264.996805111821,201.254189944134,0,0
"6884","svn",1983,41.6713831408208,2038.2550627858,2052.97514685947,276.897124600639,198.513966480447,0,0
"6885","svn",1984,45.5420938805603,2235.29418596211,1990.99412562133,325.234504792332,192.881284916201,0,0
"6886","svn",1985,44.6015271565495,2304.09406982652,2000.73956921223,333.086261980831,186.944134078212,0,0
"6887","svn",1986,40.6223725731138,2345.86542788706,2199.156800723,347.562939297125,188.923184357542,0,0
"6888","svn",1987,46.9527279429835,2281.97982144153,2194.47898779937,391.851757188498,185.574022346369,0,0
"6889","svn",1988,47.5316711722782,2307.83828119329,2387.82858864287,396.023003194888,182.986033519553,0,0
"6890","svn",1989,46.8079921356599,2337.2069391014,2292.12833258021,419.823642172524,177.201117318436,0,0
"6891","svn",1990,46.8079921356599,2278.23561007476,2454.48742280464,386.330990415335,164.565642458101,0,0
"6892","svn",1991,0,1277.24410248966,2165.04774815484,322.780830670927,155.279329608939,0,0
"6893","svn",1992,17.58,1612,1294,384,109,0,9
"6894","svn",1993,4.19,1534,1573,384,96,0,14
"6895","svn",1994,4.19,1428,1691,393,122,0,15
"6896","svn",1995,25.95,1481,1843,466,135,0,16
"6897","svn",1996,67.82,1366,2112,455,140,0,15
"6898","svn",1997,10.88,1509,2163,496,151,0,15
"6899","svn",1998,94.61,1533,1939,512,156,0,15
"6900","svn",1999,103.82,1433,2018,533,166,0,17
"6901","svn",2000,106.33,1400,1792,516,177,0,21
"6902","svn",2001,103.82,1529,1903,531,168,0,22
"6903","svn",2002,100.47,1682,1845,512,160,0,24
"6904","svn",2003,102.98,1591,1880,566,186,0,21
"6905","svn",2004,160.75,1659,1907,561,161,0,16
"6906","svn",2005,149.03,1649,1943,580,152,0,38
"6907","svn",2006,169.12,1688,2004,562,173,0,46
"6908","svn",2007,151.54,1710,1957,571,177,0,68
"6909","svn",2008,169.12,1681,2272,549,177,0,86
"6910","svn",2009,119.73,1517,1998,519,136,0,50
"6911","swe",1971,1661.1,1724,20807,0,537,0,1086
"6912","swe",1972,1764.09,1480,21113,0,527,0,1164
"6913","swe",1973,1754.88,1584,21668,0,573,0,1077
"6914","swe",1974,1901.39,1578,19757,0,450,0,1129
"6915","swe",1975,1648.55,1934,19682,0,424,0,1053
"6916","swe",1976,1597.47,1795,21897,0,390,0,1211
"6917","swe",1977,1337.09,1467,21576,0,356,0,1092
"6918","swe",1978,1224.06,1547,19822,0,320,0,1089
"6919","swe",1979,1512.07,1877,20958,0,325,0,914
"6920","swe",1980,1262.57,1749,17488,0,333,0,879
"6921","swe",1981,1157.08,1491,17128,0,315,0,703
"6922","swe",1982,1255.88,1837,14837,0,313,0,627
"6923","swe",1983,1316.16,2142,13451,0,305,0,617
"6924","swe",1984,1152.89,2658,12652,0,325,0,600
"6925","swe",1985,1085.91,3205,13478,43,289,0,630
"6926","swe",1986,1259.22,3212,13314,113,279,0,731
"6927","swe",1987,1124.43,3053,12776,151,306,0,943
"6928","swe",1988,1310.3,3018,12147,194,306,0,811
"6929","swe",1989,1109.36,2946,11608,259,331,0,860
"6930","swe",1990,1163.78,3004,10271,331,337,0,813
"6931","swe",1991,1124.43,2806,11037,347,326,0,932
"6932","swe",1992,1034.84,2663,11695,392,311,0,1066
"6933","swe",1993,900.04,2839,10620,438,294,0,1143
"6934","swe",1994,1100.98,2873,11307,400,293,0,1289
"6935","swe",1995,1259.22,3029,10039,425,345,0,1292
"6936","swe",1996,1313.65,3169,11778,455,333,0,1329
"6937","swe",1997,1309.46,2607,10776,449,306,0,1521
"6938","swe",1998,1142.01,2645,11002,494,306,0,1899
"6939","swe",1999,1297.74,2520,10608,495,313,0,1897
"6940","swe",2000,1027.31,2535,10199,485,361,0,1772
"6941","swe",2001,1123.59,2871,10165,547,360,0,1812
"6942","swe",2002,1279.32,2962,11783,556,359,0,1496
"6943","swe",2003,1182.2,2772,11275,555,337,0,1844
"6944","swe",2004,1244.15,3074,10890,552,352,0,2191
"6945","swe",2005,1130.29,2700,10466,526,368,0,2231
"6946","swe",2006,1127.78,2770,9797,551,401,0,2383
"6947","swe",2007,1093.45,2754,9382,569,401,0,2367
"6948","swe",2008,1105.17,2530,9951,516,394,0,2445
"6949","swe",2009,837.25,2010,8830,688,401,0,2461
"6950","swz",1971,0,109,0,0,0,0,0
"6951","swz",1972,0,104,0,0,0,0,0
"6952","swz",1973,0,101,0,0,0,0,0
"6953","swz",1974,0,85,0,0,0,0,0
"6954","swz",1975,0,92,0,0,0,0,0
"6955","swz",1976,0,91,0,0,0,0,0
"6956","swz",1977,0,93,0,0,0,0,0
"6957","swz",1978,0,120,0,0,0,0,0
"6958","swz",1979,0,122,0,0,0,0,0
"6959","swz",1980,0,127,0,0,0,0,0
"6960","swz",1981,0,119,0,0,0,0,0
"6961","swz",1982,0,119,0,0,0,0,0
"6962","swz",1983,0,74,0,0,0,0,0
"6963","swz",1984,0,91,0,0,0,0,0
"6964","swz",1985,0,120,0,0,0,0,0
"6965","swz",1986,0,125,0,0,0,0,0
"6966","swz",1987,0,119,0,0,0,0,0
"6967","swz",1988,0,119,0,0,0,0,0
"6968","swz",1989,0,119,0,0,0,0,0
"6969","swz",1990,0,116,0,0,0,0,0
"6970","swz",1991,0,89,0,0,0,0,0
"6971","swz",1992,0,72,0,0,0,0,0
"6972","swz",1993,0,36,0,0,0,0,0
"6973","swz",1994,0,132,0,0,0,0,0
"6974","swz",1995,0,124,0,0,0,0,0
"6975","swz",1996,0,93,0,0,0,0,0
"6976","swz",1997,0,154,174,0,0,0,1
"6977","swz",1998,0,154,177,0,0,0,1
"6978","swz",1999,0,159,178,0,0,0,1
"6979","swz",2000,0,146,178,0,0,0,1
"6980","swz",2001,0,138,173,0,0,0,1
"6981","swz",2002,0,133,174,0,0,0,1
"6982","swz",2003,0,109,176,0,0,0,1
"6983","swz",2004,0,107,174,0,0,0,1
"6984","swz",2005,0,104,173,0,0,0,1
"6985","swz",2006,0,105,172,0,0,0,1
"6986","swz",2007,0,109,181,0,0,0,1
"6987","swz",2008,0,112,186,0,0,0,1
"6988","swz",2009,0,98,181,0,0,0,1
"6989","syc",1971,0,0,9,0,0,0,3
"6990","syc",1972,0,0,12,0,0,0,6
"6991","syc",1973,0,0,13,0,0,0,9
"6992","syc",1974,0,0,15,0,0,0,11
"6993","syc",1975,0,0,16,0,0,0,16
"6994","syc",1976,0.84,0,22,0,0,0,15
"6995","syc",1977,0.84,0,23,0,0,0,19
"6996","syc",1978,0.84,0,21,0,0,0,32
"6997","syc",1979,1.67,0,33,0,0,0,41
"6998","syc",1980,1.67,0,26,0,0,0,31
"6999","syc",1981,1.67,0,27,0,0,0,23
"7000","syc",1982,1.67,0,23,0,0,0,23
"7001","syc",1983,1.67,0,27,0,0,0,38
"7002","syc",1984,1.67,0,27,0,0,0,55
"7003","syc",1985,0.84,0,41,0,0,0,61
"7004","syc",1986,0.84,0,45,0,0,0,58
"7005","syc",1987,0.84,0,55,0,0,0,61
"7006","syc",1988,0.84,0,54,0,0,0,83
"7007","syc",1989,0.84,0,64,0,0,0,93
"7008","syc",1990,0.84,0,31,0,0,0,93
"7009","syc",1991,0.84,0,39,0,0,0,90
"7010","syc",1992,0.84,0,45,0,0,0,91
"7011","syc",1993,0.84,0,44,0,0,0,93
"7012","syc",1994,0.84,0,51,0,0,0,95
"7013","syc",1995,0.84,0,52,0,0,0,94
"7014","syc",1996,0.84,0,54,0,0,0,94
"7015","syc",1997,0.84,0,113,0,0,0,99
"7016","syc",1998,0.84,0,120,0,0,0,91
"7017","syc",1999,0.84,0,140,0,0,0,94
"7018","syc",2000,0.84,0,154,0,0,0,95
"7019","syc",2001,0.84,0,175,0,0,0,94
"7020","syc",2002,0.84,0,148,0,0,0,86
"7021","syc",2003,0.84,0,152,0,0,0,82
"7022","syc",2004,0.84,0,211,0,0,0,113
"7023","syc",2005,0.84,0,190,0,0,0,107
"7024","syc",2006,0.84,0,203,0,0,0,114
"7025","syc",2007,0.84,0,170,0,0,0,91
"7026","syc",2008,0.84,0,186,0,0,0,98
"7027","syc",2009,0.84,0,201,0,0,0,108
"7028","syr",1971,0,5,2190,0,124,104,63
"7029","syr",1972,0,1,1880,0,137,99,68
"7030","syr",1973,0,3,1937,0,115,99,89
"7031","syr",1974,0,1,2409,0,131,95,97
"7032","syr",1975,0,2,2803,0,135,110,118
"7033","syr",1976,0,3,3348,61,151,190,74
"7034","syr",1977,0,3,3553,19,190,235,227
"7035","syr",1978,0,5,3658,18,195,275,200
"7036","syr",1979,0,3,5674,19,251,203,187
"7037","syr",1980,0,3,5187,25,271,187,203
"7038","syr",1981,0,6,6690,25,315,228,251
"7039","syr",1982,0,7,6063,26,353,228,280
"7040","syr",1983,0,5,6871,40,493,215,219
"7041","syr",1984,0,3,8172,68,582,200,234
"7042","syr",1985,0,1,7232,81,584,188,236
"7043","syr",1986,0,1,7734,204,571,41,299
"7044","syr",1987,0,1,7936,201,526,1216,201
"7045","syr",1988,0,1,8196,474,453,951,274
"7046","syr",1989,0,0,7483,777,476,691,404
"7047","syr",1990,0,0,7771,855,476,1111,408
"7048","syr",1991,0,1,8943,998,476,1361,268
"7049","syr",1992,0,1,8977,1032,503,1605,226
"7050","syr",1993,0,1,9335,1022,612,1879,162
"7051","syr",1994,0,1,9477,1108,612,2037,203
"7052","syr",1995,0,4,9484,1397,607,507,133
"7053","syr",1996,199.27,3,9457,1488,612,507,77
"7054","syr",1997,572.68,3,7549,2308,658,654,77
"7055","syr",1998,620.4,0,9419,2986,627,680,77
"7056","syr",1999,545.89,3,9836,3057,698,690,79
"7057","syr",2000,502.35,3,9511,3088,630,690,112
"7058","syr",2001,529.98,3,9365,2829,681,426,79
"7059","syr",2002,625.43,2,6270,3442,636,304,91
"7060","syr",2003,584.4,3,10272,3467,656,406,83
"7061","syr",2004,604.49,3,9278,3594,647,416,99
"7062","syr",2005,620.4,3,9673,3088,639,406,90
"7063","syr",2006,730.08,3,10440,3189,653,330,121
"7064","syr",2007,596.96,3,11547,3138,694,279,77
"7065","syr",2008,575.19,3,12086,3057,726,228,85
"7066","syr",2009,842.27,3,13249,3594,762,203,993
"7067","tca",1995,0,0,3,0,0,0,0
"7068","tca",1996,0,0,3,0,0,0,0
"7069","tca",1997,0,0,3,0,0,0,0
"7070","tca",1998,0,0,4,0,0,0,0
"7071","tca",1999,0,0,4,0,0,0,0
"7072","tca",2000,0,0,4,0,0,0,0
"7073","tca",2001,0,0,4,0,0,0,0
"7074","tca",2002,0,0,27,0,0,0,0
"7075","tca",2003,0,0,28,0,0,0,0
"7076","tca",2004,0,0,28,0,0,0,0
"7077","tca",2005,0,0,33,0,0,0,0
"7078","tca",2006,0,0,39,0,0,0,0
"7079","tca",2007,0,0,43,0,0,0,0
"7080","tca",2008,0,0,43,0,0,0,0
"7081","tca",2009,0,0,44,0,0,0,0
"7082","tcd",1971,0,0,41,0,0,0,17
"7083","tcd",1972,0,0,33,0,0,0,15
"7084","tcd",1973,0,0,44,0,0,0,21
"7085","tcd",1974,0,0,41,0,0,0,15
"7086","tcd",1975,0,0,50,0,0,0,15
"7087","tcd",1976,0,0,50,0,0,0,15
"7088","tcd",1977,0,0,54,0,0,0,17
"7089","tcd",1978,0,0,53,0,0,0,17
"7090","tcd",1979,0,0,55,0,0,0,18
"7091","tcd",1980,0,0,57,0,0,0,19
"7092","tcd",1981,0,0,57,0,0,0,19
"7093","tcd",1982,0,0,56,0,0,0,18
"7094","tcd",1983,0,0,56,0,0,0,20
"7095","tcd",1984,0,0,59,0,0,0,19
"7096","tcd",1985,0,0,49,0,0,0,20
"7097","tcd",1986,0,0,51,0,0,0,17
"7098","tcd",1987,0,0,54,0,0,0,17
"7099","tcd",1988,0,0,18,0,0,0,12
"7100","tcd",1989,0,0,28,0,0,0,12
"7101","tcd",1990,0,0,40,0,0,0,14
"7102","tcd",1991,0,0,19,0,0,0,14
"7103","tcd",1992,0,0,24,0,0,0,14
"7104","tcd",1993,0,0,27,0,0,0,15
"7105","tcd",1994,0,0,28,0,0,0,16
"7106","tcd",1995,0,0,28,0,0,0,16
"7107","tcd",1996,0,0,29,0,0,0,16
"7108","tcd",1997,1.67,0,31,0,0,0,16
"7109","tcd",1998,1.67,0,31,0,0,0,16
"7110","tcd",1999,1.67,0,33,0,0,0,17
"7111","tcd",2000,1.67,0,48,0,0,0,17
"7112","tcd",2001,1.67,0,47,0,0,0,15
"7113","tcd",2002,1.67,0,46,0,0,0,15
"7114","tcd",2003,1.67,0,104,0,0,0,15
"7115","tcd",2004,1.67,0,103,0,0,0,15
"7116","tcd",2005,1.67,0,109,0,0,0,16
"7117","tcd",2006,1.67,0,111,0,0,0,16
"7118","tcd",2007,1.67,0,126,0,0,0,16
"7119","tcd",2008,1.67,0,135,0,0,0,15
"7120","tcd",2009,1.67,0,113,0,0,0,15
"7121","tgo",1971,0,0,86,0,0,0,0
"7122","tgo",1972,0,0,93,0,16,0,0
"7123","tgo",1973,0,0,94,0,16,0,0
"7124","tgo",1974,0,0,85,0,18,0,0
"7125","tgo",1975,0,0,85,0,0,0,0
"7126","tgo",1976,2.51,0,88,0,0,0,0
"7127","tgo",1977,3.35,0,126,0,0,0,0
"7128","tgo",1978,6.7,0,97,0,0,0,0
"7129","tgo",1979,5.02,0,377,0,0,0,0
"7130","tgo",1980,3.35,0,155,0,41,0,0
"7131","tgo",1981,3.35,0,132,0,39,0,0
"7132","tgo",1982,2.51,0,162,0,38,0,0
"7133","tgo",1983,1.67,0,117,0,32,0,0
"7134","tgo",1984,2.51,0,133,0,33,0,0
"7135","tgo",1985,1.67,0,111,0,39,0,0
"7136","tgo",1986,2.51,0,146,0,47,0,0
"7137","tgo",1987,1.67,0,159,0,50,0,0
"7138","tgo",1988,1.67,0,165,0,51,0,0
"7139","tgo",1989,1.67,0,175,0,53,0,3
"7140","tgo",1990,25.95,0,157,0,54,0,3
"7141","tgo",1991,27.63,0,177,0,53,0,3
"7142","tgo",1992,28.47,0,180,0,48,0,4
"7143","tgo",1993,34.33,0,188,0,48,0,8
"7144","tgo",1994,36,0,188,0,39,0,8
"7145","tgo",1995,36.84,0,212,0,48,0,9
"7146","tgo",1996,39.35,0,233,0,56,0,10
"7147","tgo",1997,41.86,0,212,0,57,0,12
"7148","tgo",1998,41.03,0,250,0,68,0,16
"7149","tgo",1999,2.51,0,337,0,82,0,7
"7150","tgo",2000,0,0,275,0,95,0,14
"7151","tgo",2001,9.21,0,208,0,109,0,15
"7152","tgo",2002,12.56,0,227,0,109,0,15
"7153","tgo",2003,5.02,0,290,0,109,0,28
"7154","tgo",2004,5.02,0,272,0,109,0,38
"7155","tgo",2005,6.7,0,256,0,109,0,44
"7156","tgo",2006,5.02,0,224,0,109,0,31
"7157","tgo",2007,3.35,0,250,0,109,0,27
"7158","tgo",2008,5.02,0,288,0,109,0,54
